,id,sentence,subject_entity,object_entity,label
90,스타트업 얼라이언스_2,"네이버, 다음, 카카오 (기업), 한국인터넷진흥원, SK 플래닛, 소프트뱅크 벤처스, 서울벤처인큐베이터, 쿨리지코너인베스트먼트 등의 회사가 스타트업얼라이언스 설립에 참여했다.","{'start': 48, 'text': '서울벤처인큐베이터', 'type': 'org'}","{'start': 19, 'text': '한국인터넷진흥원', 'type': 'org'}",related
91,엔젤투자자_9,적격엔젤투자자가 투자한 기업에는 1배수 매칭펀드 신청자격이 부여되며 연간매칭한도는 2억원이다. ,"{'start': 22, 'text': '매칭펀드', 'type': 'poh'}","{'start': 38, 'text': '연간매칭한도', 'type': 'poh'}",no_relation
92,엔젤투자자_4,"투자한 벤처기업이 성공하면 단기간에 고수익을 올릴 수 있지만 실패하면 단시간에 밑천을 잃을 수 있는 고위험 · 고수익(High Risk, High Return) 투자 방식이다. ","{'start': 4, 'text': '벤처기업', 'type': 'org'}","{'start': 56, 'text': '고위험 · 고수익', 'type': 'poh'}",no_relation
93,엔젤투자자_8,한국엔젤투자협회가 실시하는 적격엔젤양성과정을 통해서도 적격엔젤자격을 갖출 수 있다. ,"{'start': 0, 'text': '한국엔젤투자협회', 'type': 'org'}","{'start': 15, 'text': '적격엔젤양성과정', 'type': 'poh'}",product
94,엔젤투자자_10,서울대 출신의 적격엔젤투자자 모임 등 일부 온라인 상에 노출된 적격엔젤투자자가 존재한다.,"{'start': 8, 'text': '적격엔젤투자자', 'type': 'per'}","{'start': 0, 'text': '서울대', 'type': 'org'}",no_relation
95,엔젤투자자_3,"엔젤 캐피털은 보통 개인투자자와 클럽 형태로 조직되며, 직접 벤처기업에 투자하거나 벤처기업에 대한 투자만을 전문으로 하는 창업투자회사(벤처 캐피털)에 위탁해 운영되기도 한다.","{'start': 0, 'text': '엔젤 캐피털', 'type': 'org'}","{'start': 68, 'text': '창업투자회사', 'type': 'org'}",related
96,엔젤투자자_11,전문엔젤투자자가 투자한 기업에 2배수 매칭펀드 신청자격이 부여되는 등 다양한 혜택이 부여된다. ,"{'start': 0, 'text': '전문엔젤투자자', 'type': 'poh'}","{'start': 21, 'text': '매칭펀드', 'type': 'poh'}",no_relation
97,엔젤투자자_2,엔젤 투자자(영어: angel investor)는 기술력은 있으나 창업을 위한 자금이 부족한 초기 단계의 벤처기업에 투자해 첨단산업 육성에 밑거름 역할을 하는 투자자금을 제공하는 개인이다. 이에 대한 투자 자금을 엔젤 캐피털(angel capital)이라고 부른다. ,"{'start': 0, 'text': '엔젤 투자자', 'type': 'per'}","{'start': 119, 'text': '엔젤 캐피털', 'type': 'poh'}",product
98,엔젤투자자_7,적격엔젤투자자는 최근 2년간 2천만원 이상의 투자실적을 보유했거나 그 외 한국엔젤투자협회가 인정하는 기업가 또는 경력 보유자이다. ,"{'start': 0, 'text': '적격엔젤투자자', 'type': 'poh'}","{'start': 56, 'text': '기업가', 'type': 'poh'}",poh:type
99,엔젤투자자_6,"전문엔젤투자자 자격의 유효기간은 2년이며, 전체 전문엔젤투자자 명단은 한국엔젤투자협회의 홈페이지에 공개되어 있다. ","{'start': 27, 'text': '전문엔젤투자자', 'type': 'per'}","{'start': 39, 'text': '한국엔젤투자협회', 'type': 'org'}",per:member_of
100,엔젤투자자_1,엔젤 투자자(영어: angel investor)는 기술력은 있으나 창업을 위한 자금이 부족한 초기 단계의 벤처기업에 투자해 첨단산업 육성에 밑거름 역할을 하는 투자자금을 제공하는 개인이다. ,"{'start': 69, 'text': '첨단산업 육성', 'type': 'poh'}","{'start': 89, 'text': '투자자금', 'type': 'poh'}",no_relation
101,엔젤투자자_5,전문엔젤투자자 관리규정(중소기업벤처부 고시 제2014-41호)에 근거하여 한국엔젤투자협회가 자격을 부여한다.,"{'start': 0, 'text': '전문엔젤투자자 관리규정', 'type': 'poh'}","{'start': 41, 'text': '한국엔젤투자협회', 'type': 'org'}",no_relation
102,UNDER-100_19,"야놀자, 우아한 형제들 등 스타트업으로 인식되고 있는 대표적인 기업들은 이미 직원수가 100인을 넘긴지 오래다.","{'start': 0, 'text': '야놀자', 'type': 'org'}","{'start': 5, 'text': '우아한 형제들', 'type': 'org'}",no_relation
103,UNDER-100_18,하지만 모든 스타트업 기업을 UNDER-100 기업으로 규정할 수는 없다.,"{'start': 16, 'text': 'UNDER-100', 'type': 'poh'}","{'start': 7, 'text': '스타트업', 'type': 'poh'}",no_relation
104,UNDER-100_13,"전국경제인연합회에 따르면 중소기업에서 1인 이하 기업이 82.3%, 2~9인 이하 기업이 13.9 %, 그리고 10~49인 이하 기업이 3.2%를 차지하고 있다.","{'start': 0, 'text': '전국경제인연합회', 'type': 'org'}","{'start': 14, 'text': '중소기업', 'type': 'org'}",no_relation
105,UNDER-100_16,"하지만 스타트업 기업의 증가로 인해 소규모 사업장, 특히 가인지경영#인재경영과 관련해서 큰 화두가 되고 있는 사회적 현상과 관련하여 기업체를 규정하는 새로운 카테고리로 보는 것이 적절하다.","{'start': 20, 'text': '소규모 사업장', 'type': 'poh'}","{'start': 74, 'text': '기업체', 'type': 'poh'}",poh:type
106,UNDER-100_19,스타트업이라고해서 무조건 UNDER-100으로 구분할 수 있다는 것은 아니다. 하지만 UNDER-100 스타트업은 궁극적으로 이와 같은 형태로 성장하기 원하기 때문에 아웃컴으로는 가장 이상적인 형태의 UNDER-100 진화형태라고 볼 수 있다.,"{'start': 112, 'text': 'UNDER-100', 'type': 'poh'}","{'start': 0, 'text': '스타트업', 'type': 'poh'}",poh:type
107,UNDER-100_6,또한 전국경제인연합회(전경련)의 조사에 따르면 2015년 기준으로 중소기업 사업체 중 49인 이하 기업이 99.3%이다.,"{'start': 3, 'text': '전국경제인연합회', 'type': 'org'}","{'start': 26, 'text': '2015년', 'type': 'dat'}",no_relation
108,UNDER-100_4,UNDER-100기업은 중소기업 카테고리로 분류되기에는 초기 스타트업 기업과 같은 100인 이하 사업체의 규모가 점점 커지고 있는 실정에서 새로운 카테고리 혹은 단어로써 사용이 되고있다.,"{'start': 0, 'text': 'UNDER-100', 'type': 'poh'}","{'start': 13, 'text': '중소기업', 'type': 'poh'}",no_relation
109,UNDER-100_7,중소기업과 UNDER-100 기업의 가장 큰 차이점은 기준으로 볼 수 있다.,"{'start': 0, 'text': '중소기업', 'type': 'poh'}","{'start': 6, 'text': 'UNDER-100', 'type': 'poh'}",no_relation
110,인터파크_15.0,"\\국내 최초 온라인 여행 박람회를 진행한 바 있으며, 현재는 트렌드를 반영해 여행 타임딜 프로모션 ‘인생날 여행편’를 매월 진행하고 있다.","{'start': 12, 'text': '여행', 'type': 'poh'}","{'start': 35, 'text': '트렌드', 'type': 'poh'}",no_relation
111,인터파크_13.0,"투어 : 국내 최대 온라인 여행사로 가장 많은 운임을 가장 빠르게, 전 세계 실시간 항공권 예약서비스로 온라인 항공권 예약 서비스를 선보일 뿐만 아니라, 패키지/자유여행, 국내외 호텔 및 이용권 등 전 카테고리에 걸친 여행 서비스를 선보이는 종합 여행사다.","{'start': 122, 'text': '여행 서비스', 'type': 'poh'}","{'start': 86, 'text': '패키지/자유여행', 'type': 'poh'}",poh:type
112,인터파크_11.0,"아울러 쎈 특가로 상품을 판매하는 ‘쎈DEAL’, 브랜드 프로모션 ‘브랜드DEAL’ 뿐만 아니라, 매월 진행하는 실시간 타임딜 프로모션인 ‘인생날’을 통해 최상의 서비스와 가격으로 다채로운 쇼핑 상품을 선보이고 있다.","{'start': 20, 'text': '쎈DEAL', 'type': 'poh'}","{'start': 38, 'text': '브랜드DEAL', 'type': 'poh'}",no_relation
113,인터파크_7.0,"2000년에는 FIFA 월드컵 입장권 공식 판매 대행사로 선정되었으며, 2011년에는 한남동에 뮤지컬 전문 공연장 및 콘서트 전문 공연장을 갖춘 블루스퀘어를 개관했다.","{'start': 13, 'text': '월드컵', 'type': 'poh'}","{'start': 66, 'text': '콘서트', 'type': 'poh'}",no_relation
114,인터파크_22.0,"공연 예매 대기 서비스, 공연을 저렴하고 편리하게 이용 가능한 Toping 멤버십 서비스 등 고객을 위한 다채로운 서비스도 있다.","{'start': 14, 'text': '공연', 'type': 'poh'}","{'start': 35, 'text': 'Toping 멤버십', 'type': 'poh'}",no_relation
115,인터파크_17.0,"도서 판매 뿐만 아니라, 저자와 독자간의 소통을 위해 북잼(BOOK JAM) 콘서트를 진행하며 국내 독서 문화 활성화에도 앞장서고 있다.","{'start': 18, 'text': '독자', 'type': 'poh'}","{'start': 56, 'text': '독서 문화', 'type': 'poh'}",no_relation
116,인터파크_21.0,"국내 유수의 공연장 티켓 전산 발매 시스템 운영을 통해 탁월한 시스템을 기반으로 2000년 FIFA 월드컵 입장권 공식 판매 대행사 선정, 2018년 평창동계올림픽 입장권 판매/관리 서비스 수행을 비롯한 다양한 국책사업을 수행했다.","{'start': 56, 'text': '월드컵', 'type': 'poh'}","{'start': 78, 'text': '2018년', 'type': 'dat'}",no_relation
117,인터파크_18.0,"오전에 주문하고 오후에 받아보는 당일/하루배송 서비스를 제공하고 있으며, 해외 배송& 픽업 서비스도 운영한다.","{'start': 18, 'text': '당일/하루배송', 'type': 'poh'}","{'start': 41, 'text': '해외 배송& 픽업', 'type': 'poh'}",no_relation
118,인터파크_20.0,"ENT : 공연, 영화, 스포츠, 전시 등 국내 티켓 예매 시장을 책임지며 티켓 유통은 물론 공연 산업 활성화를 위한 공연 제작 및 투자, 공연장 설립을 통해 국내 공연 산업 발전에 기여하고 있다.","{'start': 14, 'text': '스포츠', 'type': 'poh'}","{'start': 66, 'text': '공연', 'type': 'poh'}",no_relation
119,인터파크_0.0,인터파크는 대한민국의 전자상거래 기업이다.,"{'start': 0, 'text': '인터파크', 'type': 'org'}","{'start': 12, 'text': '전자상거래', 'type': 'poh'}",org:field
120,인터파크_3.0,인터파크는 서울시 강남구 삼성로 512에 소재하고 있다.,"{'start': 0, 'text': '인터파크', 'type': 'org'}","{'start': 6, 'text': '서울시 강남구 삼성로 512', 'type': 'loc'}",location
121,인터파크_6.0,"1997년 인터넷 서점 및 티켓예약 서비스, 1999년 여행예약 서비스를 오픈했다.","{'start': 6, 'text': '인터넷 서점', 'type': 'poh'}","{'start': 31, 'text': '여행예약 서비스', 'type': 'poh'}",no_relation
122,인터파크_4.0,1995년 11월 데이콤의 소사장제로 출범했으며 1996년 6월에 국내 최초로 온라인쇼핑몰 인터파크 사이트를 오픈해 본격적인 전자상거래 시장을 열었다.,"{'start': 51, 'text': '인터파크', 'type': 'org'}","{'start': 70, 'text': '전자상거래', 'type': 'poh'}",org:field
123,인터파크_1.0,"1995년 11월 데이콤의 소사장제로 출범했고, 이듬해 6월 국내 최초 온라인 쇼핑몰 ‘인터파크’를 오픈해 본격적인 전자상거래 시장을 열었다.","{'start': 49, 'text': '인터파크', 'type': 'org'}","{'start': 31, 'text': '6월', 'type': 'dat'}",org:founded
124,인터파크_14.0,AI 기반 실시간 여행상담 서비스 ‘여행 톡집사’로 여행 전반에 걸친 상담 서비스도 제공하고 있다.,"{'start': 10, 'text': '여행상담 서비스', 'type': 'poh'}","{'start': 39, 'text': '상담 서비스', 'type': 'poh'}",no_relation
125,인터파크_12.0,"아울러 반려동물 전문몰 ‘인터파크 펫’, 해외에서도 간편 쇼핑이 가능한 글로벌 페이지(역직구)도 운영하고 있다.","{'start': 4, 'text': '반려동물 전문몰', 'type': 'poh'}","{'start': 14, 'text': '인터파크 펫', 'type': 'poh'}",poh:type
126,인터파크_2.0,"인터파크는 ‘인터넷 테마파크’의 줄임말로 인터넷을 통한 무형적 테마파크를 고객에게 제공하고자 하는 뜻이 담겨 있으며, 쇼핑/투어/도서/엔터테인먼트&티켓 등 다양한 사업을 통해 생활에 필요한 모든 유형의 상품에서 서비스까지 제공하고 있는 국내 대표 전자상거래 기업이다.","{'start': 0, 'text': '인터파크', 'type': 'org'}","{'start': 7, 'text': '인터넷 테마파크', 'type': 'org'}",alternate
127,인터파크_5.0,1999년 7월 1일에 코스닥에 상장했다.,"{'start': 13, 'text': '코스닥', 'type': 'poh'}","{'start': 0, 'text': '1999년 7월 1일', 'type': 'dat'}",no_relation
128,전자상거래_3.0,"또한, 전자상거래는 광고, 마케팅, 고객 지원, 배송, 지불 등과 같은 활동들을 포함한다.","{'start': 4, 'text': '전자상거래', 'type': 'poh'}","{'start': 20, 'text': '고객 지원', 'type': 'poh'}",no_relation
129,전자상거래_4.0,"인터넷상에 비디오와 그래픽으로 구성된 가상시장에서 세계 각국의 생산자와 소비자가 직접 만나 중간상 없는 교역을 할 수 있으며, 신용카드나 전자화폐를 통한 대금결제가 가능하다.","{'start': 21, 'text': '가상시장', 'type': 'poh'}","{'start': 77, 'text': '전자화폐', 'type': 'poh'}",no_relation
130,전자상거래_2.0,"전자 비즈니스(E-business)의 한 부분으로서 인터넷이나 네트워크, 다른 디지털 기술들을 이용해 전자적으로 제품이나 서비스를 사고 파는 것을 말한다.","{'start': 44, 'text': '디지털 기술', 'type': 'poh'}","{'start': 29, 'text': '인터넷', 'type': 'poh'}",poh:type
131,전자상거래_0.0,"전자 상거래(電子商去來, 영어: electronic commerce, e-commerce, eCommerce)는 컴퓨터 등을 이용해 인터넷과 같은 네트워크 상에서 이루어지는 즉, 전자적 매체(시스템)를 이용하여 가상 공간에서 이루어지는, 제품이나 용역을 사고 파는 거래행위이다.","{'start': 0, 'text': '전자 상거래', 'type': 'poh'}","{'start': 148, 'text': '거래행위', 'type': 'poh'}",poh:type
132,전자상거래_1.0,"현대의 전자 상거래는 더 넓은 범위에 있어서 전자우편을 사용하기도 하지만, 보통 월드 와이드 웹을 사용한다.","{'start': 4, 'text': '전자 상거래', 'type': 'poh'}","{'start': 25, 'text': '전자우편', 'type': 'poh'}",no_relation
133,Toss_81,미션 계좌는 자신의 돈을 모으기 목표를 위해 활용하는 가상 계좌 시스템이다.,"{'start': 0, 'text': '미션 계좌', 'type': 'poh'}","{'start': 30, 'text': '가상 계좌 시스템', 'type': 'poh'}",poh:type
134,Toss_39_1,Toss 어플은 KCB 올크에딧과 계약을 체결해 신용정보 조회 서비스를 Toss가 무료로 제공하고 있다...,"{'start': 0, 'text': 'Toss', 'type': 'org'}","{'start': 9, 'text': 'KCB 올크에딧', 'type': 'org'}",related
135,Toss_39,Toss 어플은 KCB 올크에딧과 계약을 체결해 신용정보 조회 서비스를 Toss가 무료로 제공하고 있다..,"{'start': 0, 'text': 'Toss', 'type': 'org'}","{'start': 27, 'text': '신용정보 조회', 'type': 'poh'}",product
136,Toss_56_1,"해외여행보험서비스는 한화손해보험, 인바이유가 함께 제공하며 공인인증서 없이 즉시 가입 가능하고 보험료도 Toss로 바로 결제 가능하다..","{'start': 19, 'text': '인바이유', 'type': 'org'}","{'start': 0, 'text': '해외여행보험', 'type': 'poh'}",product
